ugc
11360   |  18     49     28.42   |  +18     43     18.0
11361   |  18     49     01.09   |  +47     39     28.7
11362   |  18     49     56.02   |  +23     15     10.9
11363   |  18     47     34.83   |  +70     44     01.4
11364   |  18     50     34.20   |  +26     50     16.0
11365   |  18     50     44.63   |  +33     57     34.5
11366   |  18     43     51.00   |  +81     44     02.4
11367a  |   18     50     44.90  |   +35     21     06.0
11367b  |   18     50     47.29  |   +35     20     51.6
11367c  |   18     50     51.01  |   +35     21     10.6
11368   |  18     51     29.98   |  +26     29     00.5
11369   |  18     51     37.88   |  +23     38     05.3
11370   |  18     51     43.59   |  +26     33     15.1
11371   |  18     51     55.98   |  +26     29     15.7
11372   |  18     52     33.30   |  +33     49     41.6
11373   |  18     51     28.11   |  +58     04     56.6
11374   |  18     53     18.93   |  +33     03     59.3
11375   |  18     54     23.57   |  +24     39     06.8
11376   |  18     54     14.74   |  +48     55     40.6
11377   |  18     52     24.76   |  +73     11     39.2
11378   |  18     55     45.26   |  +52     07     55.4
11379   |  18     56     44.01   |  +25     14     13.4
11380   |  18     56     51.17   |  +36     37     24.3
11381   |  18     56     24.23   |  +52     22     38.4
11382   |  18     53     57.74   |  +74     39     36.0
11383   |  18     55     59.67   |  +59     07     29.9
11384   |  18     58     48.91   |  +45     45     48.6
11385   |  18     59     36.54   |  +19     25     37.7
11386   |  18     57     19.89   |  +73     16     27.7
11387   |  18     59     59.94   |  +42     18     48.9
11388   |  19     00     50.66   |  +28     46     15.6
11389   |  19     00     36.05   |  +59     09     59.4
11390   |  18     50     45.12   |  +84     34     59.0
11391a  |   19     01     41.68  |   +40     44     45.1
11391b  |   19     01     41.97  |   +40     45     31.5
11391c  |   19     01     42.07  |   +40     45     08.5
11392   |  19     02     18.92   |  +34     47     39.3
11393   |  19     02     45.20   |  +27     18     22.4
11394   |  19     03     36.61   |  +27     36     23.1
11395   |  19     06     58.91   |  +71     45     58.0
11396   |  19     03     49.70   |  +24     21     27.5
11397   |  19     03     49.31   |  +33     50     40.0
11398   |  19     03     11.08   |  +54     05     38.7
11399   |  19     04     57.46   |  +34     27     50.7
11400   |  19     00     26.00   |  +79     02     22.5
11401   |  19     05     06.30   |  +55     43     02.2
11402   |  19     03     18.52   |  +73     02     38.0
11403   |  19     06     05.24   |  +40     52     58.6
11404   |  19     07     03.82   |  +29     00     22.0
11405   |  19     05     37.28   |  +63     56     02.1
11406   |  19     08     19.07   |  +43     04     07.1
11407   |  19     08     16.57   |  +50     55     59.0
11408   |  19     09     48.75   |  +41     34     35.2
11409   |  19     10     37.59   |  +37     39     18.8
11410   |  19     07     55.55   |  +73     05     59.3
11411   |  19     08     43.55   |  +70     17     02.0
11411A  |   19     10     10.86  |   +60     07     32.1
11412   |  19     10     46.76   |  +52     08     55.9
11413   |  19     12     29.81   |  +53     10     05.7
11414   |  19     10     54.04   |  +73     24     36.4
11415   |  19     11     04.67   |  +73     25     36.0
11416   |  19     13     21.43   |  +50     52     46.0
11417   |  19     14     22.13   |  +29     58     32.2
11418   |  19     14     07.91   |  +40     09     14.0
11419   |  19     14     18.21   |  +53     43     50.3
11420   |  19     15     32.35   |  +42     54     34.9
11421   |  19     15     33.45   |  +44     06     20.0
11422   |  19     15     46.55   |  +43     26     25.0
11423   |  19     12     33.06   |  +77     55     59.4
11424   |  19     16     10.56   |  +60     25     03.4
11425   |  19     16     42.06   |  +63     58     17.3
11426   |  19     18     21.82   |  +34     50     13.8
11427   |  19     15     58.25   |  +72     46     28.5
11428   |  19     20     28.63   |  +30     49     31.5
11429   |  19     20     57.45   |  +43     07     56.4
11430   |  19     21     08.44   |  +43     19     30.8
11431   |  19     18     51.54   |  +73     45     42.5
11432   |  19     21     31.06   |  +61     08     42.1
11433   |  19     23     49.97   |  +34     47     34.1
11434   |  19     24     03.32   |  +53     37     29.9
11435   |  19     23     50.96   |  +55     59     13.1
11436   |  19     23     20.13   |  +70     21     21.9
11437   |  19     26     32.09   |  +50     07     30.5
11438   |  19     26     37.42   |  +49     45     29.9
11439   |  19     27     07.49   |  +43     52     41.8
11440   |  19     26     54.63   |  +65     59     29.5
11441   |  19     22     20.78   |  +81     00     47.5
11442   |  19     27     22.73   |  +54     48     30.5
11443   |  19     27     36.02   |  +54     22     21.9
11444   |  19     28     09.87   |  +52     53     41.0
11445   |  19     28     43.08   |  +56     41     13.4
11446   |  19     29     33.28   |  +41     18     17.1
11447   |  19     29     17.14   |  +50     26     01.1
11448   |  19     30     33.34   |  +35     46     35.2
11449   |  19     29     12.88   |  +64     55     45.9
11450   |  19     30     58.22   |  +46     42     45.0
11451   |  19     31     16.33   |  +42     11     54.7
11452   |  19     31     30.27   |  +35     52     34.6
11453   |  19     31     08.08   |  +54     06     08.6
11454   |  19     31     33.80   |  +49     52     46.9
11455   |  19     29     56.23   |  +72     06     44.2
11456   |  19     32     39.49   |  +37     52     27.0
11457   |  19     34     34.27   |  +53     06     50.0
11458   |  19     35     06.95   |  +69     59     41.8
11459   |  19     37     22.72   |  +40     42     19.6
11460   |  19     37     51.80   |  +41     00     33.0
11461   |  19     39     09.02   |  +08     48     35.5
11462   |  19     36     29.79   |  +71     21     06.9
11463   |  19     38     19.22   |  +61     36     08.2
11464   |  19     41     25.76   |  +51     49     14.9
11465   |  19     41     42.26   |  +50     37     56.1
11466   |  19     42     58.82   |  +45     17     51.7
11467   |  19     43     16.48   |  +42     03     06.9
11468   |  19     43     24.97   |  +41     56     26.8
11469   |  19     43     55.58   |  +47     58     47.5
11470   |  19     43     40.90   |  +56     06     32.8
11471   |  19     44     37.50   |  +47     59     10.9
11472   |  19     42     46.12   |  +73     01     15.8
11473   |  19     45     32.25   |  +43     08     24.2
11474   |  19     46     18.79   |  +49     01     59.8
11475   |  19     46     41.68   |  +59     41     59.8
11476   |  19     45     58.72   |  +67     59     15.4
11477   |  19     46     59.17   |  +56     54     37.2
11478   |  19     47     07.51   |  +59     54     24.3
11479   |  19     44     30.14   |  +78     22     36.2
11480   |  19     48     17.50   |  +46     25     40.1
11481   |  19     49     20.49   |  +04     09     13.3
11482   |  19     49     20.08   |  +07     09     34.7
11483   |  19     47     57.51   |  +59     53     32.2
11484   |  19     48     34.95   |  +54     12     09.9
11485   |  19     48     59.67   |  +50     18     45.9
11486   |  19     49     48.91   |  +50     41     46.9
11487   |  19     49     24.99   |  +63     30     32.3
11488   |  19     51     27.35   |  +03     33     38.4
11489   |  19     52     02.40   |  +04     46     43.8
11490   |  19     51     43.98   |  +57     59     34.1
11491   |  19     52     19.10   |  +58     58     38.8
11492   |  19     52     40.05   |  +57     27     35.3
11493   |  19     54     58.52   |  +05     52     16.3
11494a  |   19     54     02.53  |   +49     56     16.4
11494b  |   19     54     05.20  |   +49     56     48.0
11495   |  19     35     10.39   |  +87     16     31.8
11496   |  19     53     02.03   |  +67     39     54.0
11497   |  19     55     38.05   |  +02     10     53.7
11498   |  19     57     15.24   |  +05     53     26.3
11499   |  19     56     48.70   |  +49     53     09.0
11500   |  19     57     02.03   |  +50     10     51.5
11501   |  19     58     37.01   |  +02     36     10.3
11502   |  19     57     46.30   |  +52     52     47.6
11503   |  19     58     42.39   |  +50     02     12.3
11504   |  20     02     25.18   |  +07     46     31.4
11505   |  20     02     28.03   |  +01     38     51.4
11506   |  20     00     42.52   |  +66     13     37.8
11507   |  20     01     55.37   |  +49     09     01.4
11508   |  20     02     01.50   |  +53     47     53.8
11509   |  20     01     49.81   |  +57     01     38.9
11510   |  20     02     55.99   |  +53     53     04.5
11511   |  20     04     19.07   |  +07     24     52.2
11512   |  20     04     34.54   |  +12     44     22.0
11513   |  20     04     40.88   |  +14     07     13.5
11514   |  20     04     53.59   |  +55     40     25.4
11515   |  20     04     56.38   |  +62     47     52.7
11516   |  20     07     53.16   |  -00     15     31.8
11517   |  20     08     35.82   |  +05     57     16.7
11518   |  20     08     20.77   |  +15     00     45.7
11519   |  20     09     00.19   |  +07     47     32.0
11520   |  20     06     13.74   |  +73     40     07.0
11521   |  20     10     53.83   |  +02     08     11.7
11522   |  20     11     49.36   |  +05     45     47.0
11523   |  20     12     00.57   |  +05     31     03.7
11524   |  20     12     03.87   |  +05     45     49.3
11525   |  20     12     18.43   |  +01     57     26.5
11526   |  20     13     35.99   |  +07     16     53.1
11527   |  20     13     54.55   |  -01     09     27.9
11528   |  20     12     42.19   |  +55     33     46.3
11529   |  20     13     19.00   |  +66     17     34.5
11530   |  20     12     25.15   |  +73     41     05.9
11531   |  20     15     04.85   |  +58     26     33.6
11532   |  20     16     43.57   |  +07     23     49.6
11533   |  20     16     50.42   |  +00     35     39.7
11534   |  20     17     12.45   |  +05     16     41.2
11535   |  20     17     21.46   |  +05     14     23.0
11536   |  20     12     51.02   |  +79     24     23.9
11537   |  20     18     37.87   |  -00     09     02.9
11538   |  20     18     46.17   |  +54     24     26.5
11539   |  20     18     31.67   |  +62     41     28.0
11540   |  20     19     38.71   |  +66     43     40.4
11541   |  20     22     26.17   |  +00     17     34.7
11542   |  20     22     21.58   |  +06     25     47.5
11543   |  20     22     38.96   |  +09     35     07.3
11544   |  20     22     57.39   |  +08     06     53.2
11545   |  20     21     53.69   |  +52     24     30.0
11546   |  20     23     15.58   |  +00     39     52.2
11547   |  20     21     56.67   |  +60     42     34.8
11548   |  20     23     34.03   |  +06     26     38.0
11549   |  20     24     21.79   |  +07     10     42.6
11550   |  20     24     27.74   |  +12     25     15.6
11551   |  20     24     36.57   |  +06     54     38.5
11552   |  20     24     35.76   |  +12     26     37.5
11553   |  20     24     47.01   |  +01     25     08.7
11554   |  20     23     33.31   |  +58     20     38.5
11555   |  20     25     12.06   |  +05     15     47.4
11556   |  20     25     09.30   |  +12     23     46.7
11557   |  20     24     00.83   |  +60     11     41.2
11558   |  20     26     03.89   |  -01     21     07.7
11559   |  20     26     09.60   |  +01     09     18.7
11560   |  20     26     25.85   |  +02     54     34.3
11561   |  20     26     38.04   |  +02     38     26.2
11562   |  20     26     42.14   |  +02     41     42.4
11563   |  20     27     28.45   |  +08     05     53.0
11564a  |   20     27     36.57  |   +10     45     35.5
11564b  |   20     27     39.56  |   +10     45     26.9
11565   |  20     28     02.93   |  +04     57     43.0
11566   |  20     28     11.80   |  +00     17     15.4
11567   |  20     28     09.71   |  +00     28     22.0
11568   |  20     28     18.63   |  +10     45     19.9
11569   |  20     28     45.33   |  +10     37     41.4
11570   |  20     28     28.85   |  +25     43     25.8
11571   |  20     29     01.54   |  +10     40     43.2
11572   |  20     29     09.53   |  +10     44     38.7
11573   |  20     29     22.95   |  +14     18     27.2
11574   |  20     29     52.97   |  -02     11     28.8
11575   |  20     30     07.81   |  +03     03     03.0
11576   |  20     30     21.45   |  -01     00     30.4
11577   |  20     30     35.46   |  +01     22     29.4
11578   |  20     30     42.84   |  +09     11     25.3
11579   |  20     30     55.25   |  -00     38     59.2
11580   |  20     30     50.67   |  +08     05     28.2
11581   |  20     31     01.64   |  -01     56     08.6
11582   |  20     30     49.65   |  +20     17     48.7
11583   |  20     30     15.39   |  +60     26     25.2
11584   |  20     31     49.74   |  +01     32     40.8
11585   |  20     32     16.05   |  -02     14     57.6
11586   |  20     32     11.99   |  +04     50     33.0
11587   |  20     32     19.33   |  +11     22     01.5
11588   |  20     33     06.17   |  -02     01     40.1
11589   |  20     32     50.40   |  +09     55     37.5
11590a  |   20     32     58.84  |   +09     52     26.6
11590b  |   20     32     59.05  |   +09     52     54.4
11591   |  20     33     18.67   |  +01     45     38.0
11592   |  20     32     56.00   |  +54     30     30.5
11593a  |   20     34     42.36  |   +07     59     21.5
11593b  |   20     34     44.61  |   +07     59     10.2
11594   |  20     34     36.25   |  +12     56     47.2
11595   |  20     35     04.56   |  +01     56     07.5
11596   |  20     35     44.58   |  +01     22     01.5
11597   |  20     34     52.82   |  +60     09     13.6
11598   |  20     36     28.55   |  +13     26     04.2
11599   |  20     36     33.96   |  +11     29     40.3
11600   |  20     35     07.11   |  +64     48     08.9
11601   |  20     38     01.55   |  -02     02     21.0
11602   |  20     37     54.97   |  +10     37     54.7
11603   |  20     36     13.93   |  +63     44     23.1
11604   |  20     37     14.41   |  +66     06     19.7
11605   |  20     39     20.95   |  +10     48     20.3
11606   |  20     39     45.86   |  +01     04     11.7
11607   |  20     39     44.87   |  +02     01     52.0
11608   |  20     39     25.46   |  +27     15     03.8
11609   |  20     39     25.93   |  +27     15     15.0
11610   |  20     40     05.47   |  +07     15     38.2
11611   |  20     40     31.86   |  +14     16     29.6
11612   |  20     40     52.12   |  +00     39     08.4
11613   |  20     39     44.20   |  +63     35     54.9
11614   |  20     41     30.37   |  +13     04     23.2
11615   |  20     41     40.01   |  +19     12     10.4
11616   |  20     41     13.81   |  +63     30     37.8
11617   |  20     43     39.44   |  +14     17     52.4
11618   |  20     44     03.23   |  +03     12     32.8
11619   |  20     43     53.79   |  +12     30     42.6
11620   |  20     44     09.79   |  +12     25     05.1
11621   |  20     44     18.05   |  +02     35     40.5
11622   |  20     44     37.35   |  -01     43     14.9
11623   |  20     44     26.72   |  +12     29     51.0
11624   |  20     46     15.94   |  +06     42     43.5
11625   |  20     45     57.01   |  +28     31     55.4
11626   |  20     46     32.19   |  +00     12     24.2
11627   |  20     46     48.92   |  +05     38     46.7
11628   |  20     47     19.11   |  +00     19     15.5
11629   |  20     47     24.32   |  +00     18     02.4
11630   |  20     47     34.11   |  +00     24     41.0
11631   |  20     48     00.37   |  -00     10     46.9
11632   |  20     46     08.83   |  +69     17     20.2
11633   |  20     48     27.70   |  +07     44     24.6
11634a  |   20     48     17.28  |   +16     43     13.6
11634b  |   20     48     17.46  |   +16     43     34.5
11635   |  20     43     29.41   |  +80     09     21.3
11636   |  20     47     27.44   |  +64     28     45.1
11637   |  20     49     23.84   |  +05     59     43.8
11638   |  20     49     36.52   |  +16     51     55.3
11639   |  20     49     51.68   |  +06     13     11.9
11640   |  20     49     59.08   |  +09     53     56.7
11641   |  20     50     48.63   |  +21     52     26.0
11642   |  20     48     55.08   |  +70     13     54.7
11643   |  20     51     25.96   |  +18     58     04.8
11644   |  20     53     02.56   |  +07     09     32.6
11645   |  20     53     24.71   |  +00     39     06.4
11646   |  20     54     04.42   |  +00     46     37.6
11647   |  20     54     12.21   |  +17     46     46.5
11648   |  20     53     09.80   |  +67     10     31.5
11649   |  20     55     27.73   |  -01     13     31.8
11650   |  20     56     27.70   |  +12     02     26.9
11651   |  20     57     15.45   |  +25     58     06.9
11652   |  20     57     30.87   |  +14     14     35.6
11653   |  20     57     29.52   |  +18     47     48.5
11654   |  20     58     17.53   |  +04     28     53.2
11655   |  20     57     49.42   |  +25     38     14.9
11656   |  20     59     05.37   |  +11     16     52.2
11657   |  20     59     46.97   |  -01     53     15.6
11658   |  20     59     48.33   |  -01     52     23.5
11659   |  21     00     04.85   |  +09     34     58.3
11660   |  21     00     31.68   |  +13     29     30.0
11661   |  21     00     26.18   |  +16     51     37.3
11662   |  21     00     42.49   |  +17     48     17.4
11663   |  21     01     07.81   |  -00     11     43.1
11664a  |   20     53     59.17  |   +84     04     26.2
11664b  |   20     54     08.30  |   +84     04     51.6
11665   |  21     02     17.79   |  +07     25     53.2
11666   |  21     02     15.33   |  +15     08     08.0
11667   |  21     02     39.32   |  +18     03     39.1
11668a  |   21     02     18.69  |   +36     41     31.6
11668b  |   21     02     18.99  |   +36     41     43.1
11669   |  21     03     04.12   |  +13     10     37.1
11670   |  21     03     33.64   |  +29     53     49.7
11671a  |   21     04     32.82  |   +09     39     25.6
11671b  |   21     04     33.89  |   +09     39     40.7
11672a  |   21     04     28.19  |   +16     05     04.0
11672b  |   21     04     29.22  |   +16     04     57.4
11673a  |   21     04     45.01  |   -00     12     58.6
11673b  |   21     04     45.31  |   -00     12     30.1
11674   |  21     05     37.45   |  +11     24     50.5
11675   |  21     05     55.62   |  +07     40     38.0
11676   |  21     05     50.14   |  +18     28     05.4
11677   |  21     06     04.91   |  +15     58     20.9
11678   |  21     05     07.50   |  +66     46     21.4
11679   |  20     44     18.01   |  +86     54     21.8
11680a  |   21     07     41.42  |   +03     52     17.4
11680b  |   21     07     45.92  |   +03     52     39.8
11681   |  21     07     47.47   |  +16     20     08.2
11682   |  21     08     22.61   |  +17     49     14.3
11683   |  21     08     26.80   |  +18     11     27.7
11684   |  21     08     43.03   |  +12     29     03.6
11685   |  21     09     11.45   |  -01     47     55.4
11686   |  21     08     07.57   |  +65     44     19.6
11687   |  21     09     38.31   |  +15     09     01.3
11688   |  21     11     11.93   |  +04     23     57.2
11689   |  21     09     37.05   |  +66     10     12.6
11690   |  21     11     03.91   |  +22     54     36.5
11691   |  21     11     30.54   |  -02     01     55.3
11692   |  21     11     29.24   |  +05     03     14.7
11693   |  21     11     16.70   |  +37     53     04.3
11694   |  21     11     52.19   |  +11     16     31.5
11695   |  21     12     10.57   |  -01     28     31.2
11696   |  21     11     55.16   |  +11     22     46.0
11697   |  21     12     10.25   |  +11     39     32.2
11698a  |   21     12     13.89  |   +13     01     05.4
11698b  |   21     12     15.92  |   +13     01     00.1
11699   |  21     12     20.36   |  +12     36     39.6
11700   |  21     12     24.81   |  +11     24     30.1
11701   |  21     13     16.64   |  +08     51     52.6
11702   |  21     13     45.88   |  +13     34     29.1
11703   |  21     14     12.68   |  +02     10     38.5
11704   |  21     14     04.21   |  +13     37     33.2
11705   |  21     14     25.81   |  +12     40     21.1
11706   |  21     14     22.33   |  +15     14     38.7
11707   |  21     14     31.75   |  +26     44     04.5
11708   |  21     14     56.19   |  +02     50     05.6
11709   |  21     14     54.98   |  +25     51     54.8
11710   |  21     15     22.73   |  +24     20     45.0
11711   |  21     15     45.11   |  +17     21     34.6
11712   |  21     16     27.74   |  -00     49     35.6
11713   |  21     17     28.25   |  +15     33     57.4
11714   |  21     17     46.34   |  +02     22     06.7
11715   |  21     17     48.05   |  +13     35     36.3
11716   |  21     17     42.32   |  +25     57     46.0
11717   |  21     18     35.57   |  +19     43     06.0
11718   |  21     18     33.13   |  +26     26     48.7
11719   |  21     18     53.30   |  +15     40     52.1
11720   |  21     19     14.80   |  +06     01     10.3
11721   |  21     19     26.80   |  +14     03     27.8
11722   |  21     19     38.35   |  +21     58     14.7
11723   |  21     20     17.45   |  -01     41     03.7
11724   |  21     20     38.38   |  +01     02     48.6
11725   |  21     21     01.86   |  +09     10     38.6
11726   |  21     20     30.19   |  +37     34     58.6
11727   |  21     21     07.69   |  +23     05     05.0
11728   |  21     21     07.01   |  +26     16     00.3
11729   |  21     21     14.75   |  +25     01     43.9
11730   |  21     21     16.49   |  +29     27     54.4
11731   |  21     21     29.36   |  +21     14     28.4
11732   |  21     21     22.10   |  +29     27     11.3
11733   |  21     22     01.60   |  +07     08     42.5
11734   |  21     22     07.63   |  +18     39     56.3
11735   |  21     22     29.30   |  +15     16     56.5
11736a  |   21     22     43.03  |   +03     32     13.1
11736b  |   21     22     43.33  |   +03     32     47.4
11736c  |   21     22     43.69  |   +03     33     37.1
11736d  |   21     22     45.93  |   +03     30     57.6
11736e  |   21     22     46.44  |   +03     30     16.9
11737   |  21     22     37.09   |  +29     23     54.4
11738   |  21     16     58.74   |  +83     49     17.2
11739   |  21     24     39.18   |  +20     41     03.6
11740   |  21     26     14.46   |  +09     47     52.4
11741   |  21     26     13.81   |  +14     10     56.9
11742   |  21     26     22.53   |  +02     04     39.0
11743   |  21     26     06.37   |  +30     29     36.3
11744   |  21     26     55.60   |  +37     41     32.3
11745   |  21     26     51.53   |  +37     56     47.2
11746   |  21     21     11.27   |  +82     19     00.7
11747   |  21     28     05.93   |  -01     38     48.2
11748   |  21     27     39.77   |  +45     28     58.5
11749   |  21     28     48.39   |  +20     30     36.8
11750   |  21     29     08.44   |  +02     47     59.3
11751   |  21     28     59.54   |  +11     22     56.5
11752   |  21     28     49.76   |  +25     01     45.2
11753   |  21     28     51.40   |  +31     50     14.8
11754   |  21     29     31.70   |  +27     19     15.4
11755   |  21     29     59.69   |  +02     24     50.0
11756   |  21     30     02.08   |  +26     43     03.2
11757   |  21     30     25.26   |  +41     50     36.5
11758   |  21     30     57.88   |  +13     59     09.0
11759   |  21     31     24.20   |  +02     29     26.5
11760   |  21     31     39.88   |  +02     27     02.4
11761   |  21     31     42.21   |  +34     31     41.3
11762   |  21     31     56.35   |  +30     08     33.0
11763   |  21     32     27.92   |  +10     08     18.7
11764   |  21     33     13.26   |  +08     00     16.1
11765   |  21     33     33.31   |  +08     46     20.5
11766   |  21     33     55.93   |  +21     50     15.6
11767   |  21     33     48.33   |  +41     50     04.4
11768   |  21     34     34.23   |  +18     57     02.1
11769   |  21     34     22.50   |  +26     21     10.4
11770   |  21     34     58.93   |  +01     27     19.0
11771   |  21     35     27.53   |  +23     28     04.8
11772   |  21     35     32.81   |  +35     23     52.9
11773   |  21     36     07.14   |  +09     39     36.9
11774   |  21     36     10.80   |  +17     03     40.7
11775   |  21     35     48.17   |  +35     21     02.9
11776   |  21     36     22.88   |  +12     14     09.7
11777   |  21     36     02.11   |  +28     06     52.9
11778   |  21     36     32.11   |  +05     44     17.0
11779   |  21     34     49.32   |  +70     46     19.2
11780   |  21     37     02.42   |  +00     25     40.8
11781   |  21     36     39.52   |  +35     41     39.9
11782   |  21     38     09.49   |  +08     57     37.8
11783   |  21     37     57.50   |  +31     10     59.1
11784   |  21     38     50.18   |  +38     32     33.2
11785   |  21     39     26.74   |  +02     49     36.0
11786   |  21     39     44.69   |  +06     17     10.0
11787   |  21     40     04.23   |  +25     02     28.3
11788a  |   21     40     25.74  |   +25     10     01.7
11788b  |   21     40     28.25  |   +25     09     49.5
11789   |  21     41     00.12   |  +01     20     06.4
11790   |  21     41     29.96   |  +00     53     41.0
11791   |  21     41     42.69   |  +25     23     23.7
11792   |  21     42     12.79   |  +05     36     55.1
11793   |  21     41     59.04   |  +22     42     47.7
11794   |  21     42     22.96   |  +12     29     53.7
11795   |  21     42     28.22   |  +23     37     44.8
11796   |  21     42     40.45   |  +28     56     47.5
11797   |  21     43     20.49   |  +43     34     33.5
11798   |  21     43     27.14   |  +43     33     16.8
11799   |  21     43     35.27   |  +43     41     38.2
11800   |  21     43     28.30   |  +46     14     09.8
11801   |  21     43     33.72   |  +43     33     00.5
11802   |  21     43     54.25   |  +46     37     04.0
11803   |  21     44     28.94   |  +14     53     57.8
11804   |  21     44     09.91   |  +46     14     44.7
11805   |  21     44     11.97   |  +46     15     10.1
11806   |  21     44     13.59   |  +46     37     16.3
11807   |  21     46     15.10   |  +07     03     26.5
11808   |  21     45     58.50   |  +41     16     19.5
11809   |  21     46     37.78   |  +08     17     37.6
11810   |  21     46     59.55   |  +01     42     46.2
11811   |  21     47     27.25   |  +18     44     10.2
11812   |  21     47     17.89   |  +32     05     43.1
11813   |  21     47     31.07   |  +22     09     50.5
11814   |  21     48     26.54   |  -01     40     22.0
11815   |  21     48     13.13   |  +22     09     33.9
11816   |  21     49     07.31   |  +00     26     49.7
11817   |  21     49     01.13   |  +12     30     49.8
11818   |  21     47     15.85   |  +72     28     20.5
11819   |  21     49     10.00   |  +41     56     55.5
11820   |  21     49     28.64   |  +14     13     51.4
11821   |  21     49     35.69   |  +15     47     24.8
11822   |  21     49     40.68   |  +40     39     47.4
11823   |  21     49     59.63   |  +34     56     51.4
11824   |  21     50     10.59   |  +30     49     23.8
11825   |  21     50     42.30   |  +00     54     42.5
11826   |  21     50     49.86   |  +02     01     13.9
11827   |  21     50     41.05   |  +22     51     08.1
11828   |  21     51     05.44   |  +02     46     24.6
11829   |  21     50     41.72   |  +44     41     40.2
11830   |  21     51     07.20   |  +25     51     50.3
11831   |  21     50     56.53   |  +44     32     31.8
11832   |  21     51     44.22   |  +11     34     30.3
11833   |  21     51     26.40   |  +34     07     56.5
11834   |  21     51     43.94   |  +25     15     18.7
11835   |  21     52     11.74   |  +03     18     04.0
11836   |  21     51     41.60   |  +46     37     09.9
11837   |  21     52     13.46   |  +36     05     54.5
11838   |  21     52     35.94   |  +28     18     22.5
11839   |  21     52     40.72   |  +36     27     37.3
11840   |  21     53     18.13   |  +04     14     49.4
11841   |  21     52     45.60   |  +38     56     10.4
11842   |  21     53     20.41   |  +25     30     41.1
11843   |  21     54     33.79   |  +02     56     35.5
11844   |  21     54     23.16   |  +15     09     24.4
11845   |  21     54     28.07   |  +15     00     59.8
11846   |  21     54     45.31   |  +06     25     17.0
11847   |  21     55     19.35   |  +30     29     25.1
11848   |  21     55     35.12   |  +10     27     57.6
11849   |  21     55     40.38   |  +24     53     51.0
11850   |  21     56     00.73   |  -01     31     02.0
11851   |  21     55     59.29   |  +05     54     07.4
11852   |  21     55     59.45   |  +27     53     54.5
11853   |  21     56     18.45   |  -01     10     24.0
11854   |  21     56     29.68   |  +15     56     46.1
11855   |  21     56     26.10   |  +30     47     15.0
11856   |  21     56     47.53   |  +06     56     42.0
11857   |  21     56     52.83   |  +12     18     57.0
11858   |  21     57     29.20   |  +41     14     56.4
11859   |  21     58     07.24   |  +01     00     30.7
11860   |  21     57     59.82   |  +24     15     59.7
11861   |  21     56     24.65   |  +73     15     38.1
11862   |  21     57     44.34   |  +38     55     56.4
11863   |  21     58     25.04   |  -00     44     23.9
11864   |  21     57     54.79   |  +42     18     20.5
11865   |  21     58     36.14   |  +12     02     19.7
11866   |  21     58     34.15   |  +14     07     20.8
11867   |  21     58     53.97   |  -01     59     22.4
11868   |  21     59     04.81   |  +18     10     37.1
11869   |  21     59     42.56   |  +44     21     29.2
11870   |  22     00     29.24   |  +06     26     39.9
11871a  |   22     00     41.51  |   +10     33     07.6
11871b  |   22     00     42.30  |   +10     32     49.5
11872   |  22     00     41.26   |  +17     44     16.5
11873   |  22     00     40.83   |  +19     40     03.1
11874   |  22     00     51.27   |  +51     34     14.1
11875   |  22     01     54.35   |  +10     11     38.9
11876   |  22     02     29.18   |  +02     50     00.4
11877   |  22     02     20.23   |  +11     51     31.9
11878   |  22     02     22.92   |  +18     19     06.1
11879   |  22     02     40.01   |  +15     15     18.1
11880   |  22     02     31.68   |  +19     45     01.7
11881   |  22     02     52.72   |  +17     54     09.8
11882   |  22     03     16.07   |  +00     34     16.0
11883   |  22     03     12.81   |  +04     17     49.6
11884   |  22     03     04.93   |  +10     55     28.6
11885   |  22     03     06.74   |  +11     11     57.0
11886   |  22     02     52.61   |  +44     41     34.8
11887   |  22     02     58.15   |  +41     03     32.9
11888   |  22     03     31.05   |  +12     38     13.1
11889   |  22     03     35.27   |  +15     06     24.1
11890   |  22     03     33.08   |  +38     33     22.5
11891   |  22     03     33.08   |  +43     45     03.2
11892   |  22     03     52.18   |  +35     59     24.8
11893   |  22     04     06.91   |  +35     56     17.7
11894   |  22     04     06.81   |  +41     49     08.1
11895   |  22     04     22.57   |  +39     44     36.5
11896   |  22     04     47.29   |  +15     47     38.2
11897   |  22     04     30.87   |  +41     24     39.4
11898   |  22     04     36.08   |  +42     19     38.8
11899   |  22     04     45.07   |  +44     56     55.4
11900   |  22     04     58.41   |  +44     03     31.2
11901   |  22     05     22.23   |  +05     11     01.0
11902   |  22     05     36.42   |  +16     43     17.4
11903   |  22     05     18.69   |  +34     59     19.8
11904   |  22     05     40.99   |  +16     47     06.3
11905   |  22     05     54.65   |  +20     38     22.3
11906   |  22     05     37.56   |  +44     50     16.0
11907   |  22     06     20.65   |  +02     20     54.2
11908   |  22     06     35.22   |  +16     03     17.8
11909   |  22     06     16.81   |  +47     15     10.6
11910   |  22     07     02.12   |  +10     14     00.6
11911   |  22     07     08.29   |  +44     17     54.9
11912   |  22     07     23.70   |  +38     44     53.8
11913   |  22     07     28.95   |  +41     02     01.1
11914   |  22     07     52.61   |  +31     21     32.9
11915   |  22     08     09.30   |  +04     41     26.5
11916   |  22     08     21.85   |  +18     27     14.3
11917   |  22     08     08.27   |  +45     34     15.0
