ngcic
IC  1212            |   GALXY   |   DRA |   16  15  30.7    |   +   64  13  31  |   14.6    |   12.9    |   0.50    |   0.5 |       |   C   |   0.032399    |   PGC57633    ,   CGCG320-16  ,   NPM1G+64.0146   ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1213            |   NONEX   |   SER |   16  22  10.2    |   -   1   30  51  |   12.8    |   12.4    |   0.80    |   0.8 |       |   E0  |   0.016708    |   PGC57937    ,   NGC6172 ,   UGC10352    ,   MCG0-42-3   ,   CGCG24-9    ,   NPM1G-01.0494   ,       ,       ,       ,       ,       ,   
IC  1214            |   GALXY   |   DRA |   16  16  11.4    |   +   65  58  7   |   14.0    |   13.7    |   1.40    |   0.6 |   18  |   S0-a    |   0.023393    |   PGC57675    ,   UGC10323    ,   MCG11-20-9  ,   CGCG320-19  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1215            |   GALXY   |   DRA |   16  15  35.0    |   +   68  23  50  |   13.2    |   12.8    |   1.10    |   0.7 |   10  |   SB/P    |   0.024200    |   PGC57638    ,   UGC10315    ,   MCG11-20-9A ,   CGCG338-49  ,   IRAS16155+6831  ,   CGCG320-17  ,   KAZ65   ,       ,       ,       ,       ,   
IC  1216            |   GALXY   |   DRA |   16  15  55.3    |   +   68  20  58  |   14.1    |   13.8    |   1.00    |   0.9 |   33  |   Sc  |   0.025400    |   PGC57664    ,   UGC10326    ,   MCG11-20-10 ,   CGCG338-50  ,   CGCG320-21  ,   KAZ66   ,       ,       ,       ,       ,       ,   
IC  1217            |   NONEX   |   DRA |   16  16  3.7 |   +   69  40  35  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1218            |   GALXY   |   DRA |   16  16  37.3    |   +   68  12  11  |   13.6    |   12.3    |   1.10    |   0.3 |   57  |   S?  |   0.003700    |   PGC57699    ,   MCG11-20-11 ,   CGCG320-22  ,   KAZ69   ,       ,       ,       ,       ,       ,       ,       ,   
IC  1219            |   GALXY   |   HER |   16  24  27.4    |   +   19  29  1   |   14.2    |   13.4    |   1.10    |   0.5 |   125 |   S0  |   0.034382    |   PGC58037    ,   UGC10371    ,   MCG3-42-5   ,   CGCG109-12  ,   KCPG496A    ,   IRAS16222+1936  ,       ,       ,       ,       ,       ,   
IC  1220            |   GALXY   |   HER |   16  29  38.2    |   +   8   27  2   |   14.0    |   13.8    |   1.00    |   1.0 |       |   E0  |   0.032973    |   PGC58340    ,   MCG1-42-5   ,   CGCG52-30   ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1221            |   GALXY   |   HER |   16  34  41.5    |   +   46  23  30  |   13.8    |   14.0    |   1.30    |   1.1 |   0   |   Sc  |   0.018143    |   PGC58528    ,   UGC10458    ,   MCG8-30-30  ,   CGCG251-30  ,   KCPG500A    ,       ,       ,       ,       ,       ,       ,   
IC  1222            |   GALXY   |   HER |   16  35  9.0 |   +   46  12  49  |   13.5    |   14.2    |   1.70    |   1.3 |   50  |   SBbc    |   0.030768    |   PGC58544    ,   UGC10461    ,   MCG8-30-32  ,   CGCG251-31  ,   IRAS16336+4618  ,   Arp73   ,   KCPG500B    ,       ,       ,       ,       ,   
IC  1223            |   GALXY   |   HER |   16  35  42.4    |   +   49  13  16  |   14.4    |   13.7    |   0.90    |   0.7 |   18  |   SB  |   0.029747    |   PGC58567    ,   MCG8-30-33  ,   CGCG251-32  ,   NPM1G+49.0333   ,       ,       ,       ,       ,       ,       ,       ,   
IC  1224            |   GALXY   |   HER |   16  42  56.2    |   +   19  15  18  |   14.4    |   13.5    |   0.80    |   0.6 |   90  |   C   |   0.033953    |   PGC58824    ,   MCG3-42-27  ,   CGCG110-3   ,   NPM1G+19.0475   ,       ,       ,       ,       ,       ,       ,       ,   
IC  1225            |   GALXY   |   DRA |   16  36  52.3    |   +   67  37  45  |   14.5    |   13.7    |   1.40    |   0.4 |   73  |   SBb |   0.029414    |   PGC58607    ,   UGC10494    ,   MCG11-20-22 ,   CGCG320-34  ,   KARA756 ,   IRAS16368+6744  ,       ,       ,       ,       ,       ,   
IC  1226            |   GALXY   |   HER |   16  41  6.5 |   +   46  0   14  |   14.6    |   12.1    |   0.40    |   0.3 |   30  |   S   |   0.017699    |   PGC58754    ,   CGCG251-38  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1227            |   NONEX   |   DRA |   16  40  7.9 |   +   58  37  2   |   13.6    |   12.6    |   0.70    |   0.7 |       |   S0  |   0.018399    |   PGC58723    ,   NGC6206 ,   UGC10506    ,   MCG10-24-18 ,   CGCG299-9   ,   KAZ78   ,       ,       ,       ,       ,       ,   
IC  1228            |   GALXY   |   DRA |   16  42  6.4 |   +   65  35  8   |   13.3    |   14.1    |   1.60    |   1.5 |   39  |   SBab    |   0.025344    |   PGC58804    ,   UGC10524    ,   MCG11-20-26 ,   CGCG320-38  ,   IRAS16418+6540  ,       ,       ,       ,       ,       ,       ,   
IC  1229            |   GALXY   |   DRA |   16  44  58.7    |   +   51  18  29  |   15.7    |   13.2    |   0.40    |   0.3 |   90  |   SB  |       |   PGC58902    ,   MCG9-27-72  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1230            |   GALXY   |   HER |   16  45  1.4 |   +   51  15  36  |   14.7    |   14.3    |   0.90    |   0.9 |       |   S  M    |   0.048077    |   PGC58903    ,   UGC10538    ,   MCG9-27-73  ,   CGCG276-41  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1231            |   GALXY   |   DRA |   16  46  59.1    |   +   58  25  22  |   12.9    |   13.6    |   2.20    |   1.0 |   155 |   Sc  |   0.017522    |   PGC58973    ,   UGC10560    ,   MCG10-24-56 ,   CGCG299-29  ,   KARA772 ,   IRAS16461+5830  ,       ,       ,       ,       ,       ,   
IC  1232            |   NONEX   |   HER |   16  49  42.0    |   +   46  5   22  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1233            |   NONEX   |   DRA |   16  48  24.0    |   +   63  8   0   |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1234            |   STARS   |   DRA |   16  52  50.6    |   +   56  52  42  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1235            |   GALXY   |   DRA |   16  52  3.1 |   +   63  6   58  |   14.1    |   13.0    |   0.80    |   0.5 |   21  |   S   |   0.010376    |   PGC59146    ,   MK1109  ,   CGCG320-47  ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1236            |   GALXY   |   HER |   16  58  29.7    |   +   20  2   27  |   13.6    |   13.8    |   1.00    |   0.8 |   51  |   SBc |   0.020114    |   PGC59350    ,   UGC10633    ,   MCG3-43-10  ,   CGCG110-19  ,   VV442   ,   IRAS16563+2006  ,       ,       ,       ,       ,       ,   
IC  1237            |   GALXY   |   DRA |   16  56  15.9    |   +   55  1   37  |   13.6    |   14.1    |   1.90    |   1.0 |   20  |   SBbc    |   0.028666    |   PGC59280    ,   UGC10621    ,   MCG9-28-10  ,   CGCG277-16  ,   IRAS16552+5505  ,       ,       ,       ,       ,       ,       ,   
IC  1238            |   STARS   |   HER |   17  0   30.3    |   +   23  4   36  |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1239            |   NONEX   |   HER |   17  0   45.0    |   +   23  2   40  |   14.6    |   12.2    |   0.40    |   0.3 |   123 |   S0  |   0.009186    |   PGC59419    ,   NGC6276 ,   MCG4-40-10  ,   NPM1G+23.0441   ,   CGCG139-28  ,   ARAK511 ,       ,       ,       ,       ,       ,   
IC  1240            |   NONEX   |   DRA |   17  0   59.7    |   +   61  3   0   |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1241            |   GALXY   |   DRA |   17  1   28.1    |   +   63  41  28  |   13.1    |   13.1    |   1.20    |   1.0 |   165 |   S   |   0.015788    |   PGC59452    ,   UGC10670    ,   CGCG321-11  ,   KAZ445  ,   IRAS17011+6345  ,       ,       ,       ,       ,       ,       ,   
IC  1242            |   GALXY   |   OPH |   17  8   42.9    |   +   4   2   59  |   13.8    |   13.0    |   0.90    |   0.6 |   130 |   Sb  |   0.022509    |   PGC59688    ,   UGC10718    ,   MCG1-44-1   ,   CGCG54-2    ,   IRAS17062+0406  ,       ,       ,       ,       ,       ,       ,   
IC  1243            |   STARS   |   OPH |   17  10  24.5    |   +   10  46  2   |       |       |   1.50    |   0.5 |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1244            |   GALXY   |   HER |   17  10  33.6    |   +   36  18  14  |   13.9    |   13.7    |   1.00    |   1.0 |       |   S?  |   0.027289    |   PGC59746    ,   UGC10739    ,   MCG6-38-3   ,   CGCG198-15  ,   NPM1G+36.0419   ,       ,       ,       ,       ,       ,       ,   
IC  1245            |   GALXY   |   HER |   17  12  36.8    |   +   38  1   13  |   13.7    |   14.0    |   1.70    |   0.9 |   125 |   S0  |   0.037362    |   PGC59835    ,   UGC10755    ,   MCG6-38-7   ,   CGCG198-22  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1246            |   STARS   |   HER |   17  14  12.4    |   +   20  14  13  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1247            |   STARS   |   OPH |   17  16  22.0    |   -   12  46  53  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1248            |   GALXY   |   DRA |   17  11  39.9    |   +   59  59  42  |   13.6    |   13.1    |   0.90    |   0.8 |   30  |   SBc |   0.016750    |   PGC59791    ,   UGC10756    ,   MCG10-24-106    ,   CGCG299-59  ,   IRAS17110+6002  ,       ,       ,       ,       ,       ,       ,   
IC  1249            |   GALXY   |   HER |   17  14  54.9    |   +   35  31  14  |   14.0    |   12.7    |   0.60    |   0.6 |       |   E0  |   0.037376    |   PGC59919    ,   CGCG198-26  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1250            |   GALXY   |   DRA |   17  14  29.0    |   +   57  25  2   |   15.2    |   12.3    |   0.40    |   0.2 |   60  |   S   |   0.028183    |   PGC2565010  ,   NPM1G+57.0226   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1251            |   GALXY   |   DRA |   17  10  12.9    |   +   72  24  35  |   13.5    |   13.8    |   1.50    |   1.0 |   71  |   Sc  |   0.004036    |   PGC59735    ,   UGC10757    ,   MCG12-16-21 ,   CGCG339-29  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1252            |   GALXY   |   DRA |   17  15  50.0    |   +   57  22  1   |   14.9    |   13.0    |   1.00    |   0.2 |   142 |   Sab |   0.030007    |   PGC59962    ,   IC4649  ,   UGC10788    ,   CGCG299-68  ,   CGCG300-1   ,   MCG10-24-120    ,       ,       ,       ,       ,       ,   
IC  1253            |   NONEX   |   HER |   17  19  54.6    |   +   16  39  38  |   13.7    |   13.4    |   1.20    |   0.7 |   100 |   SBb |   0.020491    |   PGC60086    ,   NGC6347 ,   UGC10807    ,   MCG3-44-4   ,   IRAS17176+1642  ,   CGCG111-21  ,   KARA800 ,       ,       ,       ,       ,   
IC  1254            |   GALXY   |   DRA |   17  11  33.3    |   +   72  24  6   |   13.8    |   13.7    |   1.60    |   0.7 |   32  |   SBb |   0.004280    |   PGC59783    ,   UGC10769    ,   MCG12-16-24 ,   CGCG339-32  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1255            |   GALXY   |   OPH |   17  23  5.4 |   +   12  41  46  |   13.4    |   12.6    |   1.00    |   0.5 |   12  |   Sc  |   0.030481    |   PGC60180    ,   UGC10826    ,   MCG2-44-3   ,   CGCG82-23   ,   IRAS17207+1244  ,       ,       ,       ,       ,       ,       ,   
IC  1256            |   GALXY   |   HER |   17  23  47.3    |   +   26  29  11  |   13.2    |   13.7    |   1.60    |   1.1 |   97  |   Sb  |   0.015778    |   PGC60203    ,   UGC10829    ,   MCG4-41-7   ,   CGCG140-17  ,   KARA805 ,   IRAS17217+2631  ,       ,       ,       ,       ,       ,   
IC  1257            |   GLOCL   |   OPH |   17  27  8.4 |   -   7   5   37  |   13.1    |       |   5.00    |       |       |   V   |       |       ,   OCL51   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1258            |   GALXY   |   DRA |   17  27  17.2    |   +   58  29  7   |   13.5    |   12.8    |   0.90    |   0.7 |   65  |   Sa  |   0.027100    |   PGC60320    ,   UGC10867    ,   MCG10-25-35 ,   CGCG300-29  ,   Arp311  ,   VV101   ,       ,       ,       ,       ,       ,   
IC  1259        -1  |   GALXY   |   DRA |   17  27  24.5    |   +   58  31  0   |   14.9    |   13.7    |   0.80    |   0.4 |   133 |   E-S0    |   0.025481    |   PGC60323    ,   UGC10869    ,   MCG10-25-37A    ,   CGCG300-30  ,   Arp311  ,   VV101   ,   Arp310  ,   KCPG517A    ,       ,       ,       ,   
IC  1259        -2  |   GALXY   |   DRA |   17  27  26.7    |   +   58  30  59  |   13.1    |   13.2    |   0.30    |   0.3 |       |   S  M    |   0.027846    |   PGC60325    ,   UGC10869    ,   MCG10-25-37 ,   CGCG300-30  ,   Arp311  ,   VV101   ,   Arp310  ,       ,       ,       ,       ,   
IC  1260            |   GALXY   |   DRA |   17  27  31.6    |   +   58  28  35  |   14.7    |   11.9    |   0.30    |   0.3 |       |   C   |   0.026129    |   PGC60324    ,   MCG10-25-40 ,   CGCG300-32  ,   NPM1G+58.0200   ,   Arp311  ,   VV101   ,       ,       ,       ,       ,       ,   
IC  1261        -1  |   GALXY   |   DRA |   17  23  20.7    |   +   71  15  50  |   15.0    |   14.4    |   0.80    |   0.7 |   90  |   E-S0    |   0.047016    |   PGC60185    ,   MCG12-16-32A    ,   CGCG339-39  ,   KCPG514A    ,       ,       ,       ,       ,       ,       ,       ,   
IC  1261        -2  |   GALXY   |   DRA |   17  23  26.0    |   +   71  15  48  |   15.0    |   14.6    |   0.90    |   0.7 |   27  |   E2  |   0.046449    |   PGC60186    ,   MCG12-16-32B    ,   CGCG339-39  ,   NPM1G+71.0161   ,   KCPG514B    ,       ,       ,       ,       ,       ,       ,   
IC  1262            |   GALXY   |   HER |   17  33  2.0 |   +   43  45  35  |   13.6    |   13.3    |   1.20    |   0.6 |   85  |   E5  |   0.032649    |   PGC60479    ,   UGC10900    ,   MCG7-36-20  ,   CGCG226-25  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1263            |   GALXY   |   HER |   17  33  7.0 |   +   43  49  18  |   13.7    |   13.8    |   1.60    |   0.7 |   168 |   SB  |   0.028940    |   PGC60481    ,   UGC10902    ,   MCG7-36-21  ,   CGCG226-26  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1264            |   GALXY   |   HER |   17  33  16.8    |   +   43  37  44  |   14.0    |   14.2    |   1.20    |   1.1 |   39  |   SB0 |   0.033086    |   PGC60484    ,   UGC10904    ,   MCG7-36-22  ,   CGCG226-27  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1265            |   GALXY   |   HER |   17  36  39.3    |   +   42  5   20  |   12.3    |   12.8    |   2.00    |   0.9 |   80  |   Sab |   0.007235    |   PGC60568    ,   UGC10917    ,   MCG7-36-27  ,   CGCG226-32  ,   NPM1G+42.0477   ,       ,       ,       ,       ,       ,       ,   
IC  1266            |   PLNNB   |   ARA |   17  45  35.5    |   -   46  5   19  |       |       |   0.17    |       |       |   PN  |       |       ,   PK345-8.1   ,   ESO279-PN7  ,   CS=11.1 ,       ,       ,       ,       ,       ,       ,       ,   
IC  1267            |   GALXY   |   DRA |   17  38  45.9    |   +   59  22  21  |   13.4    |   13.7    |   1.50    |   1.0 |   35  |   SBb |   0.031041    |   PGC60635    ,   UGC10937    ,   MCG10-25-77 ,   CGCG300-56  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1268            |   NONEX   |   HER |   17  50  39.2    |   +   17  12  36  |   14.3    |   13.3    |   0.70    |   0.5 |   117 |   Sc  |   0.020908    |   PGC60971    ,   NGC6468 ,   MCG3-35-36  ,   CGCG112-57  ,   NPM1G+17.0637   ,   IRAS17489+1713  ,       ,       ,       ,       ,       ,   
IC  1269            |   GALXY   |   HER |   17  52  5.9 |   +   21  34  8   |   12.8    |   13.5    |   1.70    |   1.3 |   125 |   Sbc |   0.020401    |   PGC61023    ,   UGC11013    ,   MCG4-42-9   ,   CGCG141-20  ,   KARA838 ,   IRAS17499+2134  ,       ,       ,       ,       ,       ,   
IC  1270            |   STARS   |   DRA |   17  47  57.3    |   +   62  13  27  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1271            |   BRTNB   |   SGR |   18  5   13.0    |   -   24  24  38  |       |       |       |       |       |   EN+*    |       |       ,   ESO521-*N22 ,   LBN26?  ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1272            |   STARS   |   HER |   18  4   55.8    |   +   25  7   45  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1273            |   STARS   |   HER |   18  5   3.0 |   +   25  8   2   |       |       |       |       |       |   *2  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1274            |   BRTNB   |   SGR |   18  9   50.0    |   -   23  38  54  |       |       |   6.00    |   5.0 |       |   EN+*    |       |       ,   LBN33   ,   ESO521-N*41 ,   Ced154D ,   Sh2-31  ,       ,       ,       ,       ,       ,       ,   
IC  1275            |   BRTNB   |   SGR |   18  10  7.0 |   -   23  45  42  |       |       |       |       |       |   EN+*    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1276            |   GLOCL   |   SER |   18  10  45.7    |   -   7   12  40  |   10.3    |       |   8.00    |       |       |   XII |       |       ,   GCL90   ,   Pal7    ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1277            |   GALXY   |   HER |   18  10  27.3    |   +   31  0   12  |   13.4    |   13.3    |   1.20    |   0.9 |   25  |   Sc  |   0.023630    |   PGC61491    ,   UGC11135    ,   MCG5-43-5   ,   CGCG172-8   ,   KCPG530A    ,       ,       ,       ,       ,       ,       ,   
IC  1278            |   STARS   |   HER |   18  10  41.9    |   +   31  8   59  |       |       |   0.80    |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1279            |   GALXY   |   HER |   18  11  15.4    |   +   36  0   27  |   13.5    |   13.8    |   2.60    |   0.6 |   159 |   Sb  |   0.021605    |   PGC61518    ,   UGC11143    ,   MCG6-40-9   ,   CGCG200-9   ,   IRAS18094+3559  ,       ,       ,       ,       ,       ,       ,   
IC  1280            |   NONEX   |   HER |   18  12  18.3    |   +   25  39  46  |   14.3    |   12.2    |   0.40    |   0.4 |       |   C   |   0.014877    |   PGC61549    ,   NGC6581 ,   MCG4-43-10  ,   CGCG142-21  ,   NPM1G+25.0474   ,       ,       ,       ,       ,       ,       ,   
IC  1281            |   GALXY   |   HER |   18  11  38.1    |   +   35  59  52  |   14.9    |   12.7    |   0.50    |   0.3 |   3   |   S   |   0.045435    |   PGC61527    ,   CGCG200-10  ,   NPM1G+35.0424   ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1282            |   STARS   |   HER |   18  14  5.3 |   +   21  6   6   |       |       |       |       |       |   *4  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1283            |   BRTNB   |   SGR |   18  17  16.7    |   -   19  45  44  |       |       |   3.00    |   3.0 |       |   EN  |       |       ,   inSh2-37,partofIC1284   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1284            |   BRTNB   |   SGR |   18  17  39.5    |   -   19  40  19  |       |       |   17.00   |   15.0    |       |   EN+*    |       |       ,   ESO590-*N16 ,   Ced157D ,   inSh2-37    ,       ,       ,       ,       ,       ,       ,       ,   
IC  1285            |   STARS   |   HER |   18  16  9.8 |   +   25  6   8   |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1286            |   GALXY   |   DRA |   18  16  14.4    |   +   55  35  24  |   13.8    |   13.3    |   1.40    |   0.5 |   87  |   Sab |   0.018523    |   PGC61666    ,   UGC11191    ,   MCG9-30-10  ,   CGCG279-7   ,   IRAS18153+5534  ,       ,       ,       ,       ,       ,       ,   
IC  1287            |   BRTNB   |   SCT |   18  31  26.0    |   -   10  47  42  |       |       |   20.00   |   10.0    |       |   RN  |       |       ,   LBN75   ,   Ced163  ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1288            |   GALXY   |   LYR |   18  29  22.5    |   +   39  42  50  |   13.4    |   13.0    |   1.10    |   0.7 |   2   |   SBa |   0.018976    |   PGC61941    ,   UGC11256    ,   MCG7-38-7   ,   CGCG228-9   ,   IRAS18276+3940  ,       ,       ,       ,       ,       ,       ,   
IC  1289            |   GALXY   |   LYR |   18  30  2.2 |   +   39  57  53  |   15.0    |   13.2    |   0.70    |   0.3 |   145 |   S   |   0.018313    |   PGC61958    ,   MCG7-38-9   ,   CGCG228-11  ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1290            |   STARS   |   SGR |   18  38  28.0    |   -   24  6   48  |       |       |   2.00    |   1.0 |       |   *Grp    |       |       ,   ESO523-**5  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1291            |   GALXY   |   DRA |   18  33  52.4    |   +   49  16  43  |   13.0    |   13.9    |   1.80    |   1.4 |   39  |   SBdm    |   0.006518    |   PGC62049    ,   UGC11283    ,   MCG8-34-4   ,   CGCG255-6   ,   KAZ486  ,   IRAS18326+4914  ,       ,       ,       ,       ,       ,   
IC  1292            |   NONEX   |   SGR |   18  44  40.3    |   -   27  48  54  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1293            |   STARS   |   DRA |   18  41  38.0    |   +   56  19  2   |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1294            |   STARS   |   LYR |   18  49  50.5    |   +   40  12  33  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1295            |   PLNNB   |   SCT |   18  54  37.1    |   -   8   49  35  |   12.5    |       |   1.50    |       |       |   PN  |       |       ,   PK25-4.2    ,   CS=15.0 ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1296            |   GALXY   |   LYR |   18  53  18.8    |   +   33  3   59  |   14.0    |   13.7    |   1.10    |   0.8 |   80  |   SBbc    |   0.017075    |   PGC62532    ,   UGC11374    ,   MCG6-41-22  ,   CGCG201-40  ,   nearM57 ,       ,       ,       ,       ,       ,       ,   
IC  1297            |   PLNNB   |   CRA |   19  17  23.4    |   -   39  36  45  |   10.7    |       |   0.40    |       |       |   PN  |       |       ,   PK358-21.1  ,   ESO337-PN20 ,   CS=12.9 ,       ,       ,       ,       ,       ,       ,       ,   
IC  1298            |   STARS   |   AQL |   19  18  35.4    |   -   1   35  46  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1299            |   OPNCL   |   VUL |   19  22  42.0    |   +   20  44  24  |       |       |   2.00    |   1.0 |       |   OCL |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1300            |   NONEX   |   CYG |   19  24  3.1 |   +   53  37  27  |   13.2    |   13.5    |   1.60    |   0.9 |   141 |   S0  |   0.007972    |   PGC63171    ,   NGC6798 ,   UGC11434    ,   MCG9-32-2   ,   CGCG281-1   ,       ,       ,       ,       ,       ,       ,   
IC  1301            |   GALXY   |   CYG |   19  26  31.9    |   +   50  7   33  |   13.3    |   13.0    |   1.20    |   0.7 |   17  |   S0-a    |   0.013636    |   PGC63207    ,   IC4867  ,   UGC11437    ,   MCG8-35-10  ,   CGCG256-17  ,   KCPG539A    ,   NPM1G+50.0429   ,       ,       ,       ,       ,   
IC  1302            |   GALXY   |   CYG |   19  30  52.8    |   +   35  47  6   |   13.4    |   12.2    |   0.90    |   0.4 |   45  |   SBc |   0.015527    |   PGC63307    ,   MCG6-43-2   ,   IRAS19290+3540  ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1303            |   GALXY   |   CYG |   19  31  30.2    |   +   35  52  33  |   14.3    |   13.7    |   1.30    |   0.8 |   106 |   Sc  |   0.014894    |   PGC63328    ,   UGC11452    ,   MCG6-43-4   ,   IRAS19296+3546  ,       ,       ,       ,       ,       ,       ,       ,   
IC  1304            |   STARS   |   CYG |   19  35  36.0    |   +   41  6   36  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1305            |   STARS   |   VUL |   19  39  18.0    |   +   20  11  40  |       |       |       |       |       |   *Grp    |       |       ,   Ced169  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1306            |   STARS   |   CYG |   19  41  42.0    |   +   37  41  30  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1307            |   STARS   |   VUL |   19  42  29.0    |   +   27  45  6   |       |       |       |       |       |   *Grp    |       |       ,   incl."darkspace"    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1308            |   GX+DN   |   SGR |   19  45  5.2 |   -   14  43  17  |   14.0    |       |   0.60    |       |       |   GxyP    |       |       ,   LBN83   ,   partofN6822 ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1309            |   GALXY   |   SGR |   20  3   1.4 |   -   17  13  57  |   14.2    |   13.5    |   0.90    |   0.7 |   35  |   SBbc    |   0.026452    |   PGC64030    ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1310            |   OPNCL   |   CYG |   20  10  1.0 |   +   34  58  6   |       |       |   3.00    |       |       |   II1p    |       |       ,   OCL147  ,   Berk50  ,   inLBN181?   ,       ,       ,       ,       ,       ,       ,       ,   
IC  1311            |   OPNCL   |   CYG |   20  10  48.0    |   +   41  10  24  |   13.1    |       |   5.00    |       |       |   II3rn   |       |       ,   OCL173  ,   COU45   ,   URA50   ,       ,       ,       ,       ,       ,       ,       ,   
IC  1312            |   STARS   |   SGE |   20  16  51.5    |   +   18  2   45  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1313            |   GALXY   |   CAP |   20  18  43.6    |   -   16  56  46  |   14.1    |   15.5    |   2.10    |   1.9 |   29  |   SBab    |   0.011044    |   PGC64463    ,   MCG-3-51-8  ,   NPM1G-17.0427   ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1314            |   STARS   |   VUL |   20  17  47.0    |   +   25  5   48  |       |       |   25.00   |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1315            |   STARS   |   CYG |   20  17  21.7    |   +   30  41  17  |       |       |       |       |       |   *Grp    |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1316            |   NONEX   |   AQL |   20  22  25.8    |   +   6   30  6   |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
IC  1317            |   GALXY   |   AQL |   20  23  15.5    |   +   0   39  53  |   13.8    |   12.9    |   0.70    |   0.6 |   80  |   E1  |   0.012679    |   PGC64586    ,   UGC11546    ,   MCG0-52-4   ,   CGCG373-5   ,   2ZW82   ,       ,       ,       ,       ,       ,       ,   
